Time,Energy,Cost
0.006932532777989984,0.01250522533710566,0.2756998762931049
0.0007970853114434738,0.10568175570858487,0.22227137488480195
0.003737728685082132,0.09386402733821846,0.13600915546737927
0.005074137811591517,0.05876229420750865,0.12814867832538904
0.0054288916828477045,0.012661547745950352,0.22671398226452225
0.0021091828817197365,0.04370450077128916,0.15655957352340172
0.0015782263775017949,0.02417970317442073,1.0
0.0029144118127060422,0.0371355782122938,0.17495670226481888
0.0063718822125125845,0.05079235199831906,0.14104414962805814
0.007162554639027407,0.0,0.3468008475866846
0.004904249270644304,0.07130639791309344,0.10746449107001194
0.005313854841317079,0.05230054009259877,0.12650529305451913
0.0029516410050694727,0.00614038595453004,0.3937439583902377
0.0012327575370995887,0.047093040798216176,0.2303087927697257
0.02646129916867673,0.008750298640763094,0.19349747375877674
0.01413964758804326,0.028754631569075734,0.16577422448938658
0.0002767688292054827,0.03306166188103998,0.3102319917646321
0.0016120359208798233,0.044824003657913884,0.20875373556823232
0.00146322001704007,0.04489075392816018,0.2983879443264699
0.002023633283055332,0.11492859657522418,0.1703204496650508
0.0017359924798468784,0.022964871485291534,0.23658751399880926
0.0032553001012814394,0.012784889391318067,0.2442895035509908
0.0019477648068200975,0.042098910314720996,0.22671398226452225
0.0027035344128589884,0.03330869167546297,0.20682161250409828
0.002441468648848421,0.02014536178291863,0.23353998849585733
0.0,0.07238196418247148,0.23832753057485537
0.004525893743646806,0.02935168952062597,0.16308183075168034
0.0008568754073071664,0.19889927912284774,0.16997744155776348
0.003196858956717552,0.020671781555181547,0.20116313905504934
0.002085749114727294,0.013381489841084102,0.2409645654796441
0.004018074696808483,0.009743093646925917,0.28725038943340747
0.0019556767479434753,0.008738793695718757,0.35716385978995907
0.003926976826471238,0.03380043666834029,0.19947436120978335
0.0035742140596826577,0.0011424256124887638,0.2895177902103534
0.0055778113856915406,0.019694035390532112,0.17012106555568624
0.001314680074729068,0.0529358394905272,0.22350943877266163
0.0014988045315326957,0.053406595774774676,0.21870478489680967
0.008312584308872531,0.007943599580909892,0.22235155882883997
0.0007792931189821158,0.025137960965950962,0.41323476545453364
