Time,Energy,cost
2.66446464046286,28.113674188962804,0.23367552321817964
2.6666071428571425,27.10718253968254,0.37000642409039014
2.6824404761904757,26.881626984126985,0.23064189614565056
2.7166071428571428,26.807182539682543,0.23420271406652451
2.7206547619047616,26.55003968253968,0.23440454464729052
2.738968253968254,27.22015873015873,0.1365759837806824
2.7393849206349206,26.983293650793655,0.1921489006638423
2.7537698412698415,26.748730158730158,0.19451517581558045
2.7605555555555554,26.453293650793654,0.23802804532942168
2.770218253968254,26.591626984126986,0.19536232171438708
2.7737896825396824,26.465436507936513,0.19534628239500798
2.809265873015873,27.006428571428568,0.14008130607310335
2.8125198412698413,26.115476190476187,0.24194032314413938
2.81327380952381,25.973293650793654,0.19660332779463152
2.8343650793650794,26.9165873015873,0.16146862778710427
2.8493849206349204,25.725039682539688,0.19930989042642763
2.858789682539682,25.927063492063493,0.14255076259071064
2.8730357142857144,24.737460317460318,0.20047627253701736
2.918015873015873,25.370595238095238,0.14550401888280115
2.921170634920635,24.547539682539682,0.2583315511059448
2.9252579365079363,25.165158730158733,0.14586513732387751
2.930218253968254,24.373015873015877,0.20334056584819535
2.945813492063492,24.969285714285718,0.14689012007717928
2.984702380952381,24.046111111111117,0.2083545110873917
2.987083333333333,24.731190476190477,0.14894800050851867
2.9964880952380955,24.252301587301588,0.149416959799122
2.9972222222222222,24.019007936507936,0.17197504748878753
3.0173214285714285,24.017539682539688,0.21543163026777448
3.0179166666666664,24.169285714285717,0.15048547463847128
3.0212103174603175,24.09809523809524,0.15064970932674168
3.026746031746032,23.882182539682542,0.2110764910715057
3.061369047619048,23.94603174603175,0.15265218528492966
3.07109126984127,23.937698412698413,0.15313697442500482
3.0751984126984127,23.432976190476186,0.27436261203063417
3.0775793650793646,23.932420634920636,0.15346049697358558
3.0808134920634918,23.91357142857143,0.2093723427884329
3.0824206349206347,23.419365079365082,0.21749788939856393
3.090337301587302,23.90722222222222,0.1540966590492352
3.111884920634921,23.86293650793651,0.1551711100821365
3.126765873015873,23.744960317460322,0.21314122140244937
3.1310515873015876,23.64238095238095,0.21448732093828685
3.137460317460318,23.212896825396825,0.21840251474602754
3.139265873015873,23.155952380952385,0.21955592131586632
3.1415277777777777,23.78333333333333,0.15664922227656966
3.14577380952381,23.468968253968256,0.21655873663066727
3.164960317460318,23.769365079365077,0.15781766304071002
3.165079365079365,22.910912698412698,0.27884443816234933
3.1656746031746033,22.796309523809526,0.27792506295886
3.169623015873016,22.73190476190476,0.22184615117536044
3.1698214285714283,23.009523809523813,0.22107954432753107
3.173611111111111,23.68781746031746,0.18402621590909826
3.1841071428571426,23.3218253968254,0.21713288453126842
3.1872817460317457,23.74142857142857,0.15893069933169887
3.1874801587301587,23.1431746031746,0.15894059298761876
3.203412698412698,22.430357142857144,0.2826130228575412
3.20577380952381,22.983412698412703,0.22090945406240656
3.215456349206349,23.056666666666672,0.2203784999247362
3.2163293650793654,23.105793650793654,0.21964553150703447
3.217599206349206,23.019841269841276,0.18681776537865227
3.218035714285714,22.764285714285716,0.16046421599928354
3.2320238095238096,22.67202380952381,0.22486064339920073
3.252857142857143,22.44646825396826,0.22703187383875797
3.2676190476190476,22.58861111111111,0.22489275302948264
3.268730158730159,22.39916666666667,0.23021757619891026
3.2753373015873017,22.52380952380953,0.2252603606780168
3.2845039682539685,22.344087301587304,0.22757457795298316
3.2903571428571428,22.303611111111113,0.22890177480761922
