Time,Energy,Cost
0.0,0.004483321162528823,0.6570318146823709
1.1292338814627599e-05,0.004353324755718281,0.694481231605407
3.540596347376973e-05,0.004644987094922463,0.22243449472756943
1.1911773205158015e-05,0.0034594072129687467,0.2531732510131367
0.00021833567142343028,0.0014954363867441397,0.1389722678510074
0.00019974209060404026,0.002377962762371665,0.10750809990293277
0.00020826364251649588,0.00022221578939201313,0.2696650902516163
2.6627075771938072e-05,0.00022855816573343792,0.2696650902516163
8.766092744320441e-05,0.003834591201573758,0.13139606690039934
0.00016227639076879928,0.001672441323970377,0.11852028892586212
3.765878539120318e-05,0.002056010271088916,0.13664005466657755
0.00012429945504924386,0.0011673113998765968,0.15556600892080746
9.88469120877246e-05,0.0017087548516933617,0.11570957649145626
8.897709184343761e-05,0.000915725579842196,0.2522013205920027
0.00013218950894573433,0.001532652884553501,0.12079768669322682
7.40058555254584e-05,0.0014973606726334972,0.1757896445773086
0.0001135948122779895,0.0002242699460508409,0.2696650902516163
0.0001194459217267723,0.0010811103576572679,0.21504961536129932
8.478458687931173e-05,0.001351931485010659,0.2028309665113397
0.00021526971242457075,0.001972630813391919,0.10882247305633347
5.345620372355004e-05,0.0014994842549129264,0.1389722678510074
0.00015361039712502147,0.0,0.30194538470585447
1.452646438435607e-05,0.0020495960490202673,0.27225630347593416
0.00016743304855291807,0.0002535032480637544,0.25327937153453417
0.00010260208838306906,0.0014163046659179121,0.17434651333099285
