Time,Energy,Cost
0.08890274083208305,0.42965667935857615,0.07142659602220901
0.10212842912828372,0.9083867266161655,0.03951005686371111
0.14069784876083732,0.34179581048950275,0.048584500129769156
0.10276463941999066,0.3707183973258843,0.04506755076089524
0.1025736279249715,0.833400018399593,0.04286320339284786
0.1658222059059856,0.3752983957032832,0.03107272787790971
0.13802377165637272,0.30677474974110064,0.07471555580817349
0.10192142188068212,0.3867880216140905,0.04605366764522257
1.0,0.2927691205839497,0.028797005057763378
0.1037496859687707,0.35211005931920064,0.03732599499572244
0.1819531047420009,0.3780534587913411,0.02278954641968432
0.12176181366916133,0.3502022752492857,0.03546863104555888
0.2984891822994173,0.3882657096408483,0.014142325973414761
0.1386593003078032,0.2883158692759571,0.06686605199637091
0.28147934769724975,0.3058766332203737,0.028509956660832877
0.23175169074193147,0.34142359538863776,0.03111749836246986
0.19578544332894335,0.30220877078626546,0.03658592442035435
0.2443453012656065,0.32441233583743223,0.024380692102798095
0.12640541928629437,0.39847861370474336,0.01835475916018904
0.18172505124535832,0.28157369203398597,0.05694693342490036
0.1172325211380186,0.32437093622623353,0.05405588540969658
0.09523871315015357,0.46624420729375693,0.05315216818294793
0.10330015288366101,0.4003746813601554,0.035970727686908434
0.12094751960877773,0.42768749086648583,0.013418554476165736
0.14492763437163658,0.3354939054242753,0.031986022806587605
0.10481811288121799,0.4422351233332351,0.024592534995024846
0.13334002273719991,0.31311427195773356,0.0895842353762237
0.10755027376555569,0.3956260274202695,0.023125843223624817
0.2732887018408872,0.3458915978149552,0.018467158233189597
0.08602356301614301,0.39959781792436094,0.07442030095533085
0.22009339984521575,0.3689667172624103,0.018467158233189597
0.11633037213274874,0.3609383398130889,0.036157499824127734
0.28714559872113465,0.2774947671216999,0.030816879984456622
0.18627535008601392,0.3774055850403582,0.01420824623014361
0.14182124895457704,0.3774364772207582,0.026376807354283903
0.09609446907707885,0.430000417568359,0.045226911006375804
0.6814886490764401,0.45725617338537394,0.012581950340763443
