Time,Energy,Cost
0.0,0.005587378875515102,0.7789328069346827
8.642225291547679e-05,0.0018075124826211428,0.4719569914445345
3.423257852771545e-05,0.005120044354087706,0.381602257964849
5.893532375316738e-06,0.0006769451107673988,0.7884518511187505
5.939030070140143e-05,0.0019191992252325758,0.5989221514737978
0.00010083919347925202,0.0024246863773051655,0.3282693930352427
8.741822882668856e-05,0.0005572028550049621,0.6384428764956811
5.3189021487132584e-05,0.0009431727408496181,0.63275398196192
6.329428555692103e-05,0.0008425994785066727,0.6301910775766514
6.214824164052085e-05,0.004979635022658048,0.3105511113428942
8.761166618074414e-05,0.000548822860348367,0.6114049483142124
9.609807530998278e-05,0.0006403524692499671,0.5580691768471046
0.00014771377228250314,0.0001704079876991874,0.4846876528972187
0.0001002883319030387,0.0009448394566180391,0.3418655317997382
4.260886713082164e-05,0.00041678424657193264,0.6441376749672673
0.00010071122123473839,8.623827010574182e-05,0.7008190716746101
0.00017199221531841969,0.00012281521668070148,0.5460540723599113
5.2922866863626826e-05,0.0037074089005840545,0.36284037944622166
0.0001815362742502524,0.0031182812512596417,0.3049481505695563
0.0001233904346235042,0.003554911033231352,0.30563452723241485
0.0001833348943536355,0.00014071500683054603,0.5423432925773379
9.94871782713358e-05,0.0005318697129332768,0.5798745253246702
0.00012203278356110635,0.0036302904845926425,0.21495006259811003
0.0001558510636220518,0.0002048228481824213,0.43954577245205845
0.00010182750285821493,0.00024089787025419882,0.3356122533801306
0.00012085144658763208,0.0002406227277715482,0.3285679696892132
0.00016636111762060172,0.0002403903726648747,0.3285679696892132
0.00010632866891879808,0.00023717338357161054,0.44285215161221153
0.00018033081027673682,0.0001907634040584569,0.3863547073119385
0.00018033228938586126,0.0009978476102311868,0.3202532027953445
0.00017497437430778306,0.00021443767931048782,0.4332304902696814
3.9688441213104535e-05,0.002364314873364109,0.4366630311826691
1.2844097653335502e-05,0.00024363823456913922,0.6571558016260558
0.00012579094073755575,0.00028593657593578315,0.32625486933896325
7.53270663131592e-05,0.002362725651492561,0.4366630311826691
8.924438039106828e-05,0.0034887431114600555,0.3246909262175587
0.00012470179153089105,0.0032474702425481345,0.323347445451535
1.2181959202097292e-05,0.004992787865065525,0.4515437013431229
0.00022859598908224734,0.00020456108832730272,0.3451094068509366
6.829369266782978e-05,0.000714183370890978,0.5273064674990504
0.00013223546716568024,0.00018417487871708822,0.512063727345338
5.186286173966259e-05,0.00017472932973985162,0.6411520398253012
9.73086702738723e-05,0.0019385715572752447,0.3824525071767758
0.00010817539834213681,0.00016563317249660597,0.5953734619192865
0.00023628949183519902,0.0026684546204627183,0.3136978249608346
0.00019387681100071604,0.0034587713137338894,0.29094836568134236
0.0001339320873665566,0.003386965694689347,0.2912897306031936
0.0001754559756439794,0.00020065905262986849,0.43671776585819516
8.229885051172288e-05,0.0018525694853559497,0.4015376913973967
0.0001741573840040173,6.798401344117023e-05,0.5916121178068215
9.714676266681097e-05,0.00023537137733647856,0.5822034700419008
7.944356291734298e-05,0.0024807150110449697,0.42827825386918905
0.00012607495279046862,0.0,0.6696901036961646
